bloc,Y,MCO,BIC,AIC,lasso,ridge,elastic,ridgeGS,arbre,foret,pcr,pls
7,70.2,75.85527320493294,0.0,0.0,76.486741762977,76.20392706916725,76.35169192034402,76.14891886412941,63.771428571428565,72.61400000000002,75.67173378575595,75.7930917631665
9,92.2,94.63511456575802,0.0,0.0,94.13214945960908,94.24127889712946,94.1183359828774,94.24127889712946,74.4,88.34800000000003,93.18189764206173,94.52230789026949
8,91.6,106.83398324498145,0.0,0.0,105.46488415409358,106.41300444476906,105.84953007868829,106.43466303842268,104.53333333333335,99.03600000000004,104.52422208589284,106.86435754760629
1,85.6,108.6201235631601,0.0,0.0,108.96840400759359,108.78609724604894,108.94880424649017,108.80140911021064,94.28888888888889,98.61600000000007,108.88627448839671,108.79857985870846
8,98.8,102.00973174075627,0.0,0.0,101.1902931543279,102.00525875979723,101.87265701304935,101.99993420380476,104.53333333333335,97.45000000000007,100.65154432816597,101.99696769144413
4,94.6,110.43106961911195,0.0,0.0,108.93387567177214,110.02112930109274,109.55453097644165,110.02112930109274,94.5,95.91,108.73585812053678,110.29946296393297
4,116.2,106.05456045886166,0.0,0.0,104.02055348108888,105.16902759122146,104.4179868868867,105.16902759122146,91.26666666666668,100.29599999999996,104.2687649118785,105.72246819036476
9,86.6,98.10331523779861,0.0,0.0,98.69462186679515,98.49779206501502,98.69857086750078,98.49779206501502,98.71111111111112,98.65599999999999,98.33293972379978,98.16701318297427
3,57.8,75.23900054105991,0.0,0.0,74.85461780459089,75.56303136414893,75.47467154400954,75.56303136414893,70.48,71.08999999999999,75.23096077171787,75.16767827423503
0,76.2,66.23532511379817,0.0,0.0,67.62418788709348,66.46779116060002,66.81191248145927,66.39901880042298,91.56,80.58200000000001,65.20502205726086,64.76408648790203
6,72.0,73.2595722052079,0.0,0.0,71.57827414809313,72.68293718515028,71.73773464892729,72.58997240392141,72.40000000000002,65.16399999999999,72.20186253721539,73.07959697323875
1,65.8,65.64342090188994,0.0,0.0,66.22207438096021,65.75337103741374,65.92854773531766,65.76830537495537,80.2,69.06599999999999,65.50323904829938,65.80511667242905
7,69.8,64.45526995832908,0.0,0.0,64.86185544890037,64.72781686570372,64.7824513281374,64.66405013723258,58.875,56.65800000000003,63.648117141891454,64.51994784237371
7,78.8,63.78278257761088,0.0,0.0,64.84549477456596,64.94703608025809,64.89210955083264,64.76361238068026,75.94285714285714,74.39600000000002,64.1801540460267,63.99975211115202
5,90.4,92.11782978449892,0.0,0.0,92.39671671221554,92.13220266576593,92.25481821307955,92.13007549670182,100.68571428571428,89.99600000000001,92.6322581144781,92.03846061810162
2,87.2,79.48799086845,0.0,0.0,78.55989021728458,78.72806051853522,78.71903913883783,78.80551249893301,80.31428571428572,80.09400000000001,79.5059088312418,79.2497612687878
9,96.0,74.04994005649284,0.0,0.0,75.18681339468941,74.42428459249534,74.79950712511,74.42428459249534,94.08,83.71600000000002,74.30553573223465,74.14130598689559
5,69.4,79.90580554730134,0.0,0.0,79.51548383398247,79.15197612694197,79.06387785780578,79.11698895840715,76.4,81.47400000000002,79.08002364370122,79.48365622721111
4,82.6,80.10575005915935,0.0,0.0,78.97046267390873,79.66253674786851,79.32192976175804,79.66253674786851,90.13333333333334,75.45400000000001,77.97262332625526,79.93317369415901
0,83.2,72.82813174086024,0.0,0.0,73.22040391151592,73.19885936449731,73.38090156234432,73.1798324508948,94.0,81.97199999999997,72.86411042461994,73.24825501705412
6,91.6,74.86353724705123,0.0,0.0,74.54258989736816,74.79001235605013,74.74368802200475,74.7867356065091,73.93333333333332,86.39800000000001,74.37850236912564,74.7604259951973
6,92.2,90.67716948005403,0.0,0.0,89.66368883281922,90.28835390390024,89.50883573062688,90.19991078024529,88.8,89.054,90.79909966696323,90.75062331015684
4,41.6,74.79952322893817,0.0,0.0,75.36442810904562,74.82890189973708,74.93995878739722,74.82890189973708,76.48,76.028,74.7320627227657,74.72436739604588
8,88.8,44.68442004039102,0.0,0.0,45.3901381483353,44.9644603197836,45.36277867279105,44.94422821761881,71.48888888888888,62.276000000000025,45.82163378410823,44.325996591721726
9,98.8,80.64861954954539,0.0,0.0,80.15945884031142,80.18510056893598,79.9415044032667,80.18510056893598,96.6,87.84200000000001,81.11541222035942,80.75017593918092
8,87.8,78.6508244138566,0.0,0.0,77.83215561506786,78.14425781028065,77.64588391563665,78.16747758374113,75.12,86.04000000000002,77.01054972032095,78.37599972886758
1,87.0,68.05037943383672,0.0,0.0,68.63086221985708,68.72699425801216,68.85425389077292,68.80156069617884,74.5,86.14000000000004,68.32973014915639,67.96776923855863
9,80.4,63.45578919055499,0.0,0.0,62.75315921616162,63.4232438913672,63.28538482700827,63.4232438913672,78.52,75.21600000000004,62.97316613889429,63.533976046712326
6,86.0,74.52288554298724,0.0,0.0,73.3276073223605,73.70181157684988,72.44732064542669,73.53399145361435,84.57777777777778,82.87200000000001,74.71798075263415,74.40515448051936
1,88.6,78.87434987088422,0.0,0.0,79.64360505998388,78.75898016565868,78.8617596805632,78.71267717865716,84.67999999999999,81.71400000000001,80.41420485455583,79.5207104040861
4,98.6,90.23103190447787,0.0,0.0,88.36718821283185,89.03558539554189,88.2446515655779,89.03558539554189,95.76,88.85399999999998,89.30170430027037,90.03235927792085
2,93.2,84.40765246290582,0.0,0.0,81.72311410560373,83.79089204270373,83.5788739077915,83.86083757415508,90.2,88.27,83.32751846255474,84.09817684629643
4,83.2,73.75836530303535,0.0,0.0,74.42161703331232,73.66174561082045,73.75776677917226,73.66174561082045,76.6,81.116,73.73700667696086,73.62797487164073
6,95.4,68.06636000231398,0.0,0.0,67.764769494977,68.15822700241004,68.273543939957,68.18823194777694,76.56666666666666,74.682,67.47435203462855,67.87378578651905
8,100.6,75.57838281184588,0.0,0.0,75.00835793210729,75.43061429749207,75.1872054545094,75.4398477420265,83.9,83.95599999999999,76.57729299845006,75.40218049712415
8,100.2,85.8235933909931,0.0,0.0,86.69118214781393,86.01783094793609,86.1764044711005,86.00953684790255,96.15,90.27799999999998,86.18193731265006,85.87685726483343
5,89.6,65.14120554527918,0.0,0.0,67.63673550493712,66.44524938357213,66.91925379481717,66.51266853891721,90.43333333333334,76.58800000000002,69.11184890718746,66.3100348888204
9,98.4,87.43483581295905,0.0,0.0,87.95808464726562,87.41500861805379,87.43960196235392,87.41500861805379,80.12,86.40599999999999,87.86111087160893,87.70378922718865
1,67.0,80.15112373076735,0.0,0.0,79.66090838795914,79.92681130216349,79.80522273996449,79.89454602274444,96.96000000000001,88.036,80.43097988764725,80.24934470941406
1,95.0,73.36512723544011,0.0,0.0,73.49690799996239,73.54953897948756,73.59271233496783,73.57465227492467,61.03333333333333,75.98600000000002,73.09664334312872,73.46446740406692
2,101.0,90.8017393930658,0.0,0.0,90.33286196255355,90.55337278806556,90.63721574875531,90.59256798107765,66.67999999999999,74.85000000000001,90.93279850762002,91.34983324965056
9,100.8,100.22155295440287,0.0,0.0,100.48681930825519,100.51641676075313,100.70762205204605,100.51641676075313,104.23333333333333,99.32400000000001,99.06089612843748,100.0565728093283
8,91.0,92.92989544312391,0.0,0.0,91.5808517958602,92.46844180356757,91.93431129769881,92.49694627042994,81.12500000000001,82.87799999999999,90.60831389452036,93.1681241315025
0,94.0,84.95737150879617,0.0,0.0,85.18476650391156,84.61543845773845,84.56041059280155,84.65280628553234,72.97500000000001,81.28000000000003,84.27784906096133,85.49666076197323
2,112.6,101.3791812806484,0.0,0.0,96.94723127562042,100.2254550117528,99.96295354135214,100.3601072869663,80.31428571428572,88.734,100.64668171604413,101.7007654242746
6,111.6,120.00522422810589,0.0,0.0,118.77488907598274,119.67647165595835,118.88408445074666,119.59716823844289,128.44,110.306,120.71981118684411,120.45316584927026
6,111.0,111.37466098378081,0.0,0.0,110.8958835688914,111.20999267412392,110.8061386304343,111.16394612436022,113.16,110.35600000000001,111.66877936869255,111.43487670373932
6,97.4,89.4979719266883,0.0,0.0,88.81069892185094,89.52014849834407,89.21358315031516,89.50269583582242,76.0,82.228,89.56147635184736,89.71664531145267
3,105.6,83.5667461547641,0.0,0.0,83.10070371203982,82.87583213724811,82.69735397366894,82.87583213724811,88.7,80.24600000000002,83.59771479087176,83.66947192272927
6,91.4,97.47191530561142,0.0,0.0,97.89154518937576,97.56150514145253,97.45849475297254,97.57021075404137,83.67999999999999,94.42000000000003,97.96064320410615,97.16203548343739
6,75.2,73.51970491109653,0.0,0.0,75.15985335343626,73.28726462077913,73.73915786181692,73.26432816517624,76.0,73.42,72.83872004365934,73.34581868176426
0,92.4,76.14671619328479,0.0,0.0,77.2826126224114,76.23573146194997,76.41544366965391,76.2227829177197,89.19999999999999,76.86800000000002,76.46743584443128,75.71771631846974
5,109.4,96.77581912976484,0.0,0.0,95.94593947244512,95.59205616051966,95.49331379718296,95.51762725166762,103.4,92.208,94.34476846885414,96.24605996766834
6,89.6,87.81398409537894,0.0,0.0,87.442861747654,87.54670678252604,87.09364054732772,87.48925813693795,95.0888888888889,85.35200000000003,88.03237437646774,87.79979344641679
9,83.6,69.31103275942199,0.0,0.0,70.356782924851,70.31139060267444,70.64898522391297,70.31139060267444,86.67999999999999,69.92800000000003,70.1168221908447,69.24451837787056
8,79.6,73.13571490803571,0.0,0.0,72.00034049981582,72.7847088552893,72.43200025490135,72.80193532394719,66.76,80.798,71.57303279971106,73.19373570659337
7,91.2,79.62496558903658,0.0,0.0,79.00938047876174,78.74842577058264,78.71972665988879,78.88402288586347,71.0,77.62399999999998,79.98853386578737,79.56639802041799
4,85.0,86.0318302160179,0.0,0.0,86.3720393642004,86.13873892408736,86.14284674408667,86.13873892408736,85.97142857142858,86.85,86.67466305779587,86.09566527176916
6,91.4,85.597710295182,0.0,0.0,86.18454894624371,85.90247371591441,86.20457067109365,85.94377621236444,83.67999999999999,90.01600000000002,86.26094748672914,85.70251245757134
2,106.0,92.46787620337528,0.0,0.0,92.47307443281207,92.06263476301763,92.11807532073347,92.0876498358322,84.08,91.18600000000002,90.80241878202735,92.46537502229681
9,93.4,91.19334889748902,0.0,0.0,91.56898970902809,91.19825246316677,91.35757525939445,91.19825246316677,77.67500000000001,77.73600000000002,91.75427214333112,91.63438801142554
5,80.6,80.37596268876132,0.0,0.0,81.39422049505937,81.16498973590318,81.33423986288197,81.19006513455473,90.17777777777778,77.50200000000001,83.77310576373219,82.46971611146748
7,96.0,72.39422594862424,0.0,0.0,73.53867033824,73.16952145206265,73.35168580042287,73.0664697849309,90.86666666666666,78.61000000000001,72.68502641895311,72.65371568573771
0,82.4,87.62964270880953,0.0,0.0,86.97714913327351,87.18583523769117,86.95948126622388,87.23732227226833,90.54285714285713,82.92399999999999,87.30041606183984,87.93419403535032
3,71.4,73.07961274591446,0.0,0.0,72.97006712974445,73.1828884616454,73.1640742522322,73.1828884616454,60.03333333333334,66.686,73.04404104764532,72.93680078970226
0,89.6,68.79054763273038,0.0,0.0,68.59965525632668,69.417441644619,69.29218985005507,69.35268889208473,82.5,79.35600000000001,68.4969669975111,69.51331205523365
3,98.0,105.22899621162594,0.0,0.0,106.03974927817318,105.88189546502929,105.96646579369929,105.88189546502929,111.67999999999999,101.51,106.14441519760871,105.15090765648523
3,113.4,103.0515088981123,0.0,0.0,100.93769161627642,101.96961455354753,101.36272340559455,101.96961455354753,115.975,108.61800000000002,101.28598094983698,102.89731456110148
0,93.8,108.96236138703462,0.0,0.0,110.67486147565137,109.71105128020534,109.86491306511775,109.63006760668794,122.92,107.73600000000005,108.73350270526268,108.54756324331166
5,124.4,92.1569584569674,0.0,0.0,92.61893666210018,92.77459520601211,92.89704866515875,92.81380197414725,93.6,106.094,91.86965121528661,91.60378243355919
0,90.2,106.04745576008627,0.0,0.0,106.3068570315983,105.71329480086632,105.72603528699776,105.7716536225125,99.8,95.37799999999997,106.8201978493335,106.37794752913861
1,93.0,91.31824662543704,0.0,0.0,89.40193528337412,90.75036330602065,90.26681074878475,90.67932765060459,84.67999999999999,84.95000000000002,90.55896791777045,91.32238470016354
8,95.2,93.241687534524,0.0,0.0,92.90184163111051,92.79384305591383,92.63176532745032,92.81587124777415,118.5142857142857,108.15800000000002,91.54704033492754,93.47938366461882
2,88.6,68.77859706816722,0.0,0.0,71.38826965296744,69.49020840882848,69.56491398768365,69.41107801732701,63.73333333333333,70.91000000000003,69.1045161467468,68.49507661395745
4,77.8,73.96758218757958,0.0,0.0,74.31173942272048,74.446176854758,74.6490982284389,74.446176854758,69.73333333333333,82.81400000000002,74.2941133967526,73.90111374863126
9,70.0,63.77333415526467,0.0,0.0,64.23926776514783,64.29309086168445,64.42909797011298,64.29309086168445,82.44,69.954,64.4052691980335,63.70248945356353
6,80.8,61.64494386249096,0.0,0.0,63.57287917886047,62.625006974349276,63.96540631987013,62.8059554102706,71.36,74.938,63.51266857556503,61.89227217931765
7,79.4,77.55939634738188,0.0,0.0,78.17125900280013,77.85361461214777,77.88777965227227,77.79379122455434,82.44,80.71999999999997,76.98141946197522,77.15995853089038
0,71.0,70.00284995424988,0.0,0.0,70.01459226858479,70.08544032348316,70.04602036371054,70.07853324061806,86.34285714285716,71.56599999999997,70.36343593987093,69.65897471167358
3,82.4,71.78178738161964,0.0,0.0,72.08159009139818,71.78133248756386,71.77288399442483,71.78133248756386,77.35999999999999,66.35599999999997,72.50866501485585,71.75556365532626
3,79.8,76.98269309904182,0.0,0.0,76.32459828199444,76.58975000596105,76.38370335322435,76.58975000596105,88.92,75.49399999999999,76.88888913151231,76.88838228963665
5,101.6,77.58858108465738,0.0,0.0,77.29624074140091,77.39101385015539,77.3777237539122,77.38354299658627,73.57142857142857,74.61399999999999,76.75574439983446,77.10742368982692
7,94.6,96.44092348369868,0.0,0.0,96.17183093649801,96.50080969373012,96.45553037104614,96.47807605376427,77.4,95.95800000000004,95.9130861872146,95.83785933223058
5,107.6,96.34694561111091,0.0,0.0,95.4934642832731,95.83748078500587,95.7833063982828,95.79919982405795,86.04444444444444,88.38800000000003,96.40021529574616,96.55131272808255
9,102.0,95.40954320534946,0.0,0.0,95.30945455368362,95.43636380232354,95.28955999348365,95.43636380232354,92.6857142857143,92.88200000000002,95.96994010674803,95.24009045062296
3,122.2,97.88817076179274,0.0,0.0,98.40727482247459,98.18229869514693,98.2664550471791,98.18229869514693,76.33333333333333,93.344,97.90852840597316,97.90173608590524
7,138.2,119.87911643140535,0.0,0.0,118.67835403017088,119.40131893481343,119.32544632478573,119.51313937163911,93.55,111.78600000000002,120.56098012059252,120.30106009384167
8,153.2,122.33462371826914,0.0,0.0,121.8712890030334,122.34532930169371,122.11159206362217,122.34791918616162,120.525,124.89199999999994,123.39055646170476,122.36921194692579
3,112.4,120.0543386841514,0.0,0.0,119.95755706142684,119.79039429145115,119.68529706615266,119.79039429145115,103.16666666666667,96.19400000000002,120.58640806801452,120.03675260718398
3,105.4,96.33298741495352,0.0,0.0,97.50800916946902,96.95377371807308,97.22944330758004,96.95377371807308,103.49999999999999,93.18199999999997,98.58828633656958,96.40124239059897
6,109.0,103.88566330324457,0.0,0.0,103.55466126391521,104.0388581702472,103.92120756965195,104.04782598997429,101.74285714285715,95.68800000000002,104.48190866449403,104.1411375956342
5,71.4,80.62515407734398,0.0,0.0,81.4158170338184,80.30302274878804,80.52705928930094,80.28448206532514,65.44000000000001,75.18399999999998,81.48314725176192,80.99977187137847
3,74.6,70.97656575921374,0.0,0.0,70.85674053226596,71.18416034347256,71.13737115831877,71.18416034347256,86.975,74.47399999999998,70.8063650497456,70.92990942252776
6,80.2,78.87818410115058,0.0,0.0,79.93781971198477,79.19277943884585,79.68522619835514,79.24273554739791,83.8,74.89400000000002,79.8850345404579,79.24637514941347
8,74.4,80.73778129603954,0.0,0.0,81.37095531330883,79.80930936648073,79.43626952273357,79.85021012815983,72.2,76.108,77.615440250143,80.06298858462878
9,62.2,65.7452422272461,0.0,0.0,66.57776243329405,66.86422884223869,67.1926924219322,66.86422884223869,74.86666666666666,71.23199999999997,66.56033584320409,65.83874283004718
0,62.6,67.3890838534151,0.0,0.0,67.729914704202,67.02624189877723,66.98814047871525,67.04682828073662,62.37777777777777,66.58399999999999,67.0713123670298,66.59857872587291
1,67.8,63.11545291149582,0.0,0.0,63.926741367489726,64.00010627163057,64.26583590687596,64.10822578326663,70.77777777777777,63.18999999999999,63.693319516565865,63.029562537895245
9,53.6,72.57059507619041,0.0,0.0,72.84555607893225,72.46268686666235,72.50170129447743,72.46268686666235,71.14285714285714,69.46600000000001,72.52070195009716,72.58688315353173
0,108.6,94.48852962005537,0.0,0.0,96.00849143896619,96.61522122849067,96.97737139564767,96.40655477019318,91.22857142857143,104.04000000000003,95.78519130041096,96.08332618202947
9,67.8,83.24016638917882,0.0,0.0,85.07904984974388,84.0024409775398,84.50727995963125,84.0024409775398,86.28,78.02200000000002,84.07560956870137,83.43047059321543
4,63.0,65.08024770797454,0.0,0.0,66.36541335005818,65.67033721954256,66.15661878550371,65.67033721954256,57.35555555555556,61.62799999999997,65.67573718612489,65.26154997924672
7,71.0,69.56495488399548,0.0,0.0,69.59362831884476,70.59497191467166,70.38653491898695,70.45863358867481,66.56666666666666,69.05,70.90146093786774,70.33978972114849
5,70.0,75.51855286418572,0.0,0.0,76.01781189916434,76.07993622021866,76.16350185762937,76.11066488143933,93.1,78.494,75.57435639308123,75.60640301234415
3,51.4,65.1974871152571,0.0,0.0,66.55023889819248,65.85751550240174,66.16111156873818,65.85751550240174,50.2,60.79199999999999,65.92725078030867,65.225036228536
6,106.4,82.45998983729808,0.0,0.0,80.46628794616235,82.04454093942573,81.28933676783093,81.97868830638886,87.40000000000002,91.78799999999997,81.66213904226663,82.46920183195154
8,118.0,114.1343127130914,0.0,0.0,112.90466688188845,113.33918651688303,112.6155377806963,113.37919548315121,142.86666666666667,123.37999999999998,112.45063027352884,113.81780690885982
9,118.2,114.03114293372113,0.0,0.0,112.84822674907953,114.20261594071611,113.98266186244885,114.20261594071611,112.84,122.86000000000004,113.28459966141115,113.87850922684757
9,127.2,108.13430932976917,0.0,0.0,108.21087471783926,107.71110576488397,107.77090311510153,107.71110576488397,112.84,119.34400000000001,106.62465844169891,107.94877803302973
4,79.0,108.98869689476786,0.0,0.0,107.94956648063342,108.67884931670332,108.27866053655086,108.67884931670332,85.625,93.08199999999997,109.00902893126272,108.81589768858944
1,75.8,79.66734848718,0.0,0.0,79.7931909530806,79.56939610081953,79.62360889943068,79.56528881417881,79.71111111111111,80.44200000000002,79.33664754852587,79.7663202710839
7,75.6,78.70118275150924,0.0,0.0,79.30954135283444,79.32041354779719,79.22301901526922,79.21416850433612,86.93333333333334,75.16000000000001,79.109520095471,78.88111234732492
6,107.8,93.90979057399099,0.0,0.0,93.42046000330186,93.95823166099808,93.9357779488202,93.96612668587365,102.88,108.696,94.0668866495931,94.21618348286123
9,130.6,113.4105905662859,0.0,0.0,111.95902656773178,112.73394940569861,112.42255042071449,112.73394940569861,112.84,128.39999999999995,111.7389127335441,113.53198624232081
7,63.6,101.49161065925773,0.0,0.0,101.46170885982268,100.77767519614972,100.83415661953971,100.89386053676506,64.60000000000001,83.30000000000001,101.6455375721244,101.22098517896315
1,63.2,67.66743872964643,0.0,0.0,67.88153927413224,67.72274674157704,67.79201792460464,67.75240339261796,63.57777777777778,59.945999999999984,67.3449460428237,67.22441896618619
0,71.0,62.153511224772515,0.0,0.0,63.517093234279486,63.264185539005936,63.458397618687755,63.152670623538775,66.0,63.321999999999996,62.702107834900445,62.57565042032667
8,58.0,65.15087648819421,0.0,0.0,66.36898687860597,65.7600786042519,66.32140583890936,65.7239945706213,58.15999999999999,70.71600000000001,66.81223362762697,65.05787577695469
0,84.2,72.28543294789482,0.0,0.0,74.03716289251884,73.2826429765733,73.75041718030103,73.18245450314981,80.2,75.75399999999999,73.08791966783014,72.61994249214497
1,111.4,108.01268733243681,0.0,0.0,108.93423478851186,108.69364886765251,108.96367822698231,108.7718735598329,95.43333333333334,107.67200000000003,109.28346295108173,107.97081544799073
3,118.6,126.83085932964707,0.0,0.0,127.71627919964226,127.36472332846819,127.54356594466395,127.36472332846819,120.28571428571429,123.56400000000006,128.93393796760995,126.8757241454293
5,122.2,114.75046027750192,0.0,0.0,115.46243207763158,115.17155676258768,115.24625350120596,115.19868869012585,127.33333333333333,130.796,115.56724769816478,114.91861672450078
8,136.0,111.82842119386946,0.0,0.0,111.39459743103069,112.01913668753097,111.92472341488306,112.01316480753107,113.04,124.83200000000001,112.52212895017283,111.80004855195588
0,141.4,125.43613806218951,0.0,0.0,126.17944699603316,125.79844019368126,125.70691774785723,125.78370425792863,139.84,124.24599999999997,125.46981552335868,126.07761323999893
3,143.4,130.71939705381212,0.0,0.0,129.11526141685806,129.26838984125862,128.87039234908417,129.26838984125862,117.86666666666667,118.612,128.81338911236753,130.7230773051537
6,132.4,125.22445339013443,0.0,0.0,125.35309399636162,125.01863583759744,124.69125051300783,124.97049815448706,140.64,143.17800000000003,124.76980316774927,124.74229983246752
7,98.0,112.70201178078457,0.0,0.0,110.86859128105694,110.44448948576208,110.5557917614239,110.79628963989038,147.88,121.78399999999998,111.95795568207924,112.32418065732247
7,85.2,91.3298136708329,0.0,0.0,93.28434933041271,92.46812462107837,92.61039649001145,92.29895698489933,81.12,95.17399999999998,91.7521759426223,90.88995905431207
9,45.6,74.73966620311856,0.0,0.0,75.95949962094156,75.5254432442598,75.9287548805152,75.5254432442598,57.65,69.96600000000002,75.98744544647582,74.8367514650179
0,62.2,70.08505950278435,0.0,0.0,68.56352304755964,70.23963625826744,69.97215050716798,70.20685055699717,78.3,75.28000000000004,69.657983891515,70.16353139374154
2,67.2,71.4945186189098,0.0,0.0,69.43263344677418,71.37333916819794,71.22057758567168,71.36174129100596,74.24,74.864,71.12472407945175,71.09178199987294
8,82.0,82.70173792874189,0.0,0.0,83.59158337355233,83.10964565072086,83.44817243091742,83.08937548822938,67.8,78.07199999999997,83.16484616276172,82.78065059357331
2,92.2,74.42949892644633,0.0,0.0,73.58069095040611,75.37890769300658,75.19721637650382,75.29300070618005,63.73333333333333,75.36200000000004,75.91572236470164,74.25184596019525
5,70.0,85.2311762148704,0.0,0.0,83.76789075006779,84.70889346213734,84.54368872685987,84.69725316864194,67.75555555555556,77.40400000000002,85.24403930600546,84.74623389348453
5,74.0,64.7039649983318,0.0,0.0,64.72352743444202,64.65739312933778,64.54976097358252,64.66527843966735,58.666666666666664,65.49400000000001,64.76892499690311,64.2140597554772
1,79.2,71.2503244966731,0.0,0.0,72.86378968702265,72.07694970551927,72.55337091346455,72.17008032860845,69.0,68.08999999999997,72.3956210214398,71.35068762197949
8,83.6,76.31212467256918,0.0,0.0,78.55773607832263,76.77913528653684,77.63706989936321,76.75320774221987,70.6,81.79600000000003,78.92804918954232,76.35420798904485
6,66.0,83.19348290121286,0.0,0.0,83.16672410756463,83.31486503207877,83.4106813261164,83.34027168968055,68.0,77.33599999999997,83.40946557223255,83.19007869657534
5,59.0,73.2167842628293,0.0,0.0,71.57761213213622,72.59283277699552,72.42519192967558,72.56924198509552,69.13333333333334,69.84200000000004,72.2877115158409,72.72371864328953
7,51.2,62.78858636027968,0.0,0.0,63.52181219701526,63.240200412407894,63.2324419759113,63.1853699418123,65.57777777777778,57.004,63.89943649399619,62.87012811572671
9,58.2,63.40507145905856,0.0,0.0,63.871200021528885,63.36182539292703,63.36581515351411,63.36182539292703,61.52,66.31400000000002,63.79049223872744,63.15557139588057
6,58.8,60.46542155754734,0.0,0.0,60.53723499419672,61.23570480274353,61.919686925602576,61.353956533995415,63.43333333333334,59.78200000000001,61.30834734687883,60.99228539889218
4,72.6,65.50083005831912,0.0,0.0,67.34053675079605,66.23657934067808,66.88775594183159,66.23657934067808,81.42857142857143,70.59599999999996,65.32934938351833,65.41390008547236
7,73.0,78.73384656035816,0.0,0.0,79.14737018913678,79.27071115065272,79.19242567510685,79.20868398135889,63.771428571428565,70.576,79.19078537477536,79.31566964891535
0,76.8,85.31310727364958,0.0,0.0,86.20996609459216,86.18311598161704,86.3340826934378,86.09765303227425,72.25,81.13800000000003,85.32216945679049,86.05632861324183
5,109.2,87.93862715468057,0.0,0.0,88.12651426404659,87.66969621931621,87.69075527077953,87.66660042209713,107.2,99.09200000000001,86.40989923514329,87.25879115080852
1,107.2,109.83034367396188,0.0,0.0,110.21470024644569,109.98960369862033,110.13300552816122,110.00603144807823,121.52000000000001,118.624,110.45725805520867,109.8446229243633
9,66.4,92.94393686946296,0.0,0.0,92.00716373266383,92.64723098031452,92.2936235981346,92.64723098031452,112.96,89.93399999999995,93.28020687791884,92.97669991745391
6,99.0,90.48987439966702,0.0,0.0,90.8597410080549,90.9385306624991,91.62422920823192,91.04326079358908,104.6,102.33000000000001,90.23416518265479,90.21907883276288
3,100.8,85.20074780069808,0.0,0.0,85.8215988789499,85.64758073356114,85.85049075065602,85.64758073356114,57.959999999999994,81.796,85.38429890339593,85.18003784352392
0,74.0,91.32229275565956,0.0,0.0,92.77207072940723,91.50206071827807,91.71671858752696,91.48492653121787,75.24000000000001,83.60999999999996,91.51941793276576,90.71248775974445
6,75.2,83.9650179351677,0.0,0.0,84.36582780408287,84.19752656091137,84.34570502646022,84.22505368295533,79.32000000000001,84.37000000000003,84.75045526129476,84.14510637438889
3,86.0,92.82662252594513,0.0,0.0,93.17782135373547,93.26362083547556,93.44960728880997,93.26362083547556,112.32000000000001,99.95600000000002,93.58144643684082,92.87869417167208
7,128.8,100.1383179364397,0.0,0.0,99.09377285075043,99.58272992159115,99.41448549369896,99.66774417835593,108.0,106.14,99.75179681180623,99.83467209611186
5,98.6,113.70636550458963,0.0,0.0,114.74240663181217,113.30937285593924,113.52487788799183,113.2818901512832,117.26666666666667,117.57999999999986,113.0599903506766,113.54042760337668
9,71.8,98.1680964211042,0.0,0.0,98.34249991407047,97.7637850268971,97.83730376832169,97.7637850268971,98.71111111111112,98.17600000000002,97.46913455297945,98.33270084052644
7,85.4,93.00675950404055,0.0,0.0,92.42812275165609,93.51795018488873,93.21830332562247,93.46527522431063,100.2,89.08200000000002,94.38451485306803,93.95182984278486
7,114.2,111.20193838313745,0.0,0.0,110.83660837575965,110.79021470992575,110.73142522987953,110.84346656394882,118.12,114.20000000000002,111.02948161505971,111.06482373581663
8,106.4,107.38198038642636,0.0,0.0,108.52836128249965,107.355164637727,107.65031544637452,107.35423430441921,124.55999999999999,119.79000000000003,108.36420029139333,107.46456125850976
3,139.2,118.46098540238107,0.0,0.0,117.89406192996665,117.94764241738463,117.75907168553545,117.94764241738463,142.88888888888889,122.27600000000002,118.5609806416685,118.45411198358258
7,139.0,125.49416655802327,0.0,0.0,125.17278687627501,123.26962579725347,123.6937858141334,123.58628114728184,147.88,125.32399999999994,123.17339817935968,124.46036600056689
7,129.8,122.6105157092062,0.0,0.0,122.1150306897338,121.84511447848266,122.08375278490692,121.96252576802586,140.25714285714287,124.02599999999995,121.1709548908592,122.40408789940666
8,105.4,107.1324444813494,0.0,0.0,107.0738383475083,106.72085951109968,106.27993494968662,106.74904866358901,99.84,88.10999999999999,106.39818633075457,107.13410606300825
6,85.4,101.94603126381419,0.0,0.0,101.11520119676325,101.4919677283266,100.90746699111095,101.40652410711724,107.5,94.506,100.6168686308722,101.92450809182616
2,52.4,73.59552510791394,0.0,0.0,75.27137497184809,73.91894949763717,73.9550651397629,73.87734163300027,66.06666666666666,72.68200000000003,72.93941278656975,73.46858079183825
7,114.8,95.20213824796852,0.0,0.0,95.15383291486427,95.60711163872455,95.5432736698608,95.53221859240227,96.24,102.79599999999999,94.52768484902722,94.90997948437476
0,133.4,110.89341642467656,0.0,0.0,111.33524572573694,109.83818008360291,110.09402924521304,109.92446608511935,116.8,125.19399999999997,109.92944428904646,109.99596671002976
